Stock quote and option quote for SPY on 11/8/23 00:30:11

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
436.93,P,+1.24,436.49, ,436.54, ,"91 x 5,000","64,256,114",435.69,437.585,434.51

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
0,1.45%,80.32,1.583,Q,9/15/23,459.44,373.61,"856,432,000",1

Theo parameters
Theo date,Theo stock price,Theo volatility
11/6/23, 0.00$, 0.00%

7 NOV 23  (0)  100
,,Theo Price,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Theo Price,Mark,,
,,8.03,.055,.05,T,.06,I,19 JAN 24,505,67.53,B,68.72,B,<empty>,68.125,,
,,7.54,.040,.03,W,.05,I,19 JAN 24,510,72.52,B,73.72,B,<empty>,73.120,,
,,7.44,.035,.03,Z,.04,Z,19 JAN 24,515,77.56,B,78.72,B,<empty>,78.140,,
,,7.62,.035,.03,P,.04,I,19 JAN 24,520,82.56,B,83.72,B,<empty>,83.140,,
,,6.71,.020,.01,Z,.03,I,19 JAN 24,525,87.56,B,88.72,B,<empty>,88.140,,
,,6.35,.015,.01,Z,.02,T,19 JAN 24,530,92.56,B,93.73,B,<empty>,93.145,,
,,6.47,.015,.01,E,.02,Z,19 JAN 24,535,97.50,B,98.73,B,<empty>,98.115,,
,,5.95,.010,0,H,.02,W,19 JAN 24,540,102.50,B,103.73,B,<empty>,103.115,,
,,6.74,.015,.01,E,.02,W,19 JAN 24,545,107.50,B,108.73,B,<empty>,108.115,,
,,5.18,.005,0,E,.01,T,19 JAN 24,550,112.49,B,113.74,B,<empty>,113.115,,
,,6.95,.015,.01,Z,.02,I,19 JAN 24,555,117.49,B,118.74,B,<empty>,118.115,,
,,5.35,.005,0,E,.01,T,19 JAN 24,560,122.48,B,123.74,B,<empty>,123.110,,
,,5.43,.005,0,Q,.01,N,19 JAN 24,565,127.48,B,128.74,B,<empty>,128.110,,
,,5.52,.005,0,E,.01,Z,19 JAN 24,570,132.47,B,133.75,B,<empty>,133.110,,
,,5.60,.005,0,E,.01,Z,19 JAN 24,575,137.47,B,138.75,B,<empty>,138.110,,
,,5.69,.005,0,A,.01,Z,19 JAN 24,580,142.55,B,143.75,B,<empty>,143.150,,
,,5.77,.005,0,J,.01,Z,19 JAN 24,585,147.55,B,148.76,B,<empty>,148.155,,
,,5.86,.005,0,C,.01,Z,19 JAN 24,590,152.55,B,153.76,B,<empty>,153.155,,
,,5.94,.005,0,C,.01,Z,19 JAN 24,595,157.55,B,158.76,B,<empty>,158.155,,
,,6.02,.005,0,C,.01,Z,19 JAN 24,600,162.44,B,163.77,B,<empty>,163.105,,
,,6.11,.005,0,C,.01,Z,19 JAN 24,605,167.44,B,168.77,B,<empty>,168.105,,
,,6.19,.005,0,C,.01,Z,19 JAN 24,610,172.43,B,173.76,B,<empty>,173.095,,
,,6.28,.005,0,C,.01,Z,19 JAN 24,615,177.43,B,178.78,B,<empty>,178.105,,
,,6.36,.005,0,C,.01,Z,19 JAN 24,620,182.42,B,183.78,B,<empty>,183.100,,
,,6.44,.005,0,C,.01,Z,19 JAN 24,625,187.42,B,188.79,B,<empty>,188.105,,
,,6.53,.005,0,C,.01,Z,19 JAN 24,630,192.41,B,193.79,B,<empty>,193.100,,
,,6.61,.005,0,C,.01,Z,19 JAN 24,635,197.41,B,198.80,I,<empty>,198.105,,
,,6.69,.005,0,C,.01,Z,19 JAN 24,640,202.40,B,203.80,B,<empty>,203.100,,
,,6.77,.005,0,C,.01,Z,19 JAN 24,645,207.54,B,208.81,B,<empty>,208.175,,
,,6.85,.005,0,C,.01,W,19 JAN 24,650,212.54,B,213.75,B,<empty>,213.145,,
,,6.93,.005,0,C,.01,Z,19 JAN 24,655,217.54,B,218.75,B,<empty>,218.145,,
,,7.01,.005,0,C,.01,Z,19 JAN 24,660,222.54,B,223.75,B,<empty>,223.145,,
,,7.09,.005,0,C,.01,Q,19 JAN 24,665,227.37,B,228.75,B,<empty>,228.060,,
,,7.17,.005,0,M,.01,Z,19 JAN 24,670,232.36,B,233.83,B,<empty>,233.095,,
,,7.25,.005,0,M,.01,Z,19 JAN 24,675,237.36,B,238.75,B,<empty>,238.055,,
,,7.33,.005,0,M,.01,Z,19 JAN 24,680,242.35,B,243.84,B,<empty>,243.095,,
,,7.41,.005,0,M,.01,Z,19 JAN 24,685,247.35,B,248.84,B,<empty>,248.095,,
,,7.49,.005,0,M,.01,Z,19 JAN 24,690,252.34,B,253.85,B,<empty>,253.095,,
,,7.56,.005,0,M,.01,Z,19 JAN 24,695,257.33,B,258.85,B,<empty>,258.090,,
,,7.64,.005,0,M,.01,Z,19 JAN 24,700,262.33,B,263.74,B,<empty>,263.035,,
,,7.72,.005,0,M,.01,Z,19 JAN 24,705,267.32,B,268.74,N,<empty>,268.030,,
,,7.79,.005,0,M,.01,Z,19 JAN 24,710,272.31,B,273.87,B,<empty>,273.090,,
,,7.95,.005,0,M,.01,Z,19 JAN 24,720,282.53,B,283.74,B,<empty>,283.135,,

16 FEB 24  (101)  100
,,Theo Price,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Theo Price,Mark,,
,,249.89,228.635,227.79,B,229.48,B,16 FEB 24,210,.10,Z,.11,N,7.64,.105,,
,,245.09,223.720,222.88,B,224.56,B,16 FEB 24,215,.11,Z,.12,N,7.81,.115,,
,,240.38,218.815,217.98,B,219.65,B,16 FEB 24,220,.12,Z,.13,N,7.95,.125,,
,,235.62,213.905,213.08,B,214.73,B,16 FEB 24,225,.13,I,.15,I,8.19,.140,,
,,230.84,208.995,208.18,B,209.81,B,16 FEB 24,230,.15,Z,.16,I,8.39,.155,,
,,226.10,204.090,203.28,B,204.90,B,16 FEB 24,235,.16,Z,.17,N,8.46,.165,,
,,221.35,199.185,198.38,B,199.99,B,16 FEB 24,240,.17,N,.18,X,8.52,.175,,
,,216.55,194.275,193.48,B,195.07,B,16 FEB 24,245,.19,Z,.20,W,8.75,.195,,
,,211.78,189.370,188.58,B,190.16,B,16 FEB 24,250,.20,Z,.21,N,8.77,.205,,
,,207.04,184.470,183.69,B,185.25,B,16 FEB 24,255,.22,W,.23,W,8.95,.225,,
,,202.25,179.565,178.79,B,180.34,B,16 FEB 24,260,.23,X,.25,I,9.02,.240,,
,,197.48,174.665,173.90,B,175.43,B,16 FEB 24,265,.25,Z,.26,N,9.07,.255,,
,,192.70,169.765,169.00,B,170.53,B,16 FEB 24,270,.27,Z,.28,N,9.18,.275,,
,,187.91,164.865,164.11,B,165.62,B,16 FEB 24,275,.29,Z,.31,I,9.33,.300,,
,,183.14,159.970,159.22,B,160.72,B,16 FEB 24,280,.32,N,.33,W,9.46,.325,,
,,178.31,155.070,154.33,B,155.81,B,16 FEB 24,285,.34,X,.35,N,9.49,.345,,
,,173.51,150.175,149.44,B,150.91,B,16 FEB 24,290,.37,N,.38,W,9.62,.375,,
,,168.72,145.285,144.56,B,146.01,B,16 FEB 24,295,.39,Z,.41,I,9.67,.400,,
,,163.92,140.395,139.67,B,141.12,B,16 FEB 24,300,.42,Z,.44,I,9.75,.430,,
,,159.09,135.505,134.79,B,136.22,B,16 FEB 24,305,.45,I,.47,I,9.79,.460,,
,,154.28,130.620,129.91,B,131.33,B,16 FEB 24,310,.49,W,.50,N,9.86,.495,,
,,149.48,125.740,125.04,B,126.44,B,16 FEB 24,315,.53,Z,.54,N,9.95,.535,,
,,144.68,120.865,120.17,B,121.56,B,16 FEB 24,320,.57,W,.58,N,10.00,.575,,
,,139.86,115.990,115.30,B,116.68,B,16 FEB 24,325,.62,Z,.63,N,10.10,.625,,
,,135.06,111.125,110.44,B,111.81,B,16 FEB 24,330,.67,I,.69,I,10.20,.680,,
,,130.27,106.265,105.59,B,106.94,B,16 FEB 24,335,.74,N,.75,W,10.32,.745,,
,,125.48,101.415,100.75,B,102.08,B,16 FEB 24,340,.81,N,.82,W,10.44,.815,,
,,120.71,96.575,95.91,B,97.24,B,16 FEB 24,345,.89,N,.90,W,10.57,.895,,
,,115.95,91.745,91.09,B,92.40,B,16 FEB 24,350,.98,N,.99,N,10.70,.985,,
,,111.22,86.935,86.29,B,87.58,B,16 FEB 24,355,1.09,N,1.10,N,10.88,1.095,,
,,106.53,82.145,81.51,B,82.78,B,16 FEB 24,360,1.22,N,1.23,P,11.10,1.225,,
,,101.84,77.370,76.74,B,78.00,B,16 FEB 24,365,1.36,I,1.38,N,11.31,1.370,,
,,97.19,72.625,72.01,B,73.24,B,16 FEB 24,370,1.54,W,1.56,N,11.60,1.550,,
,,92.57,67.910,67.30,B,68.52,B,16 FEB 24,375,1.75,X,1.77,N,11.91,1.760,,
,,87.97,63.225,62.63,B,63.82,B,16 FEB 24,380,1.99,X,2.02,N,12.24,2.005,,
,,83.43,58.590,58.01,B,59.17,B,16 FEB 24,385,2.29,Q,2.32,X,12.65,2.305,,
,,78.92,54.000,53.43,B,54.57,B,16 FEB 24,390,2.63,W,2.66,X,13.06,2.645,,
,,74.45,49.470,48.92,B,50.02,B,16 FEB 24,395,3.04,T,3.07,X,13.54,3.055,,
,,70.03,45.010,44.48,B,45.54,B,16 FEB 24,400,3.52,Z,3.56,X,14.06,3.540,,
,,69.14,44.125,43.60,B,44.65,B,16 FEB 24,401,3.62,X,3.66,N,14.15,3.640,,
,,68.26,43.245,42.72,B,43.77,B,16 FEB 24,402,3.73,W,3.77,X,14.26,3.750,,
,,67.39,42.370,41.85,B,42.89,B,16 FEB 24,403,3.85,Q,3.88,X,14.38,3.865,,
,,66.51,41.495,40.98,X,42.01,B,16 FEB 24,404,3.96,B,4.00,X,14.49,3.980,,
,,65.64,40.630,40.12,X,41.14,B,16 FEB 24,405,4.08,B,4.12,X,14.60,4.100,,
,,64.77,39.765,39.26,X,40.27,B,16 FEB 24,406,4.21,Q,4.25,X,14.73,4.230,,
,,63.89,38.900,38.40,X,39.40,B,16 FEB 24,407,4.33,I,4.38,X,14.84,4.355,,
,,63.03,38.045,37.55,X,38.54,B,16 FEB 24,408,4.47,Q,4.51,X,14.97,4.490,,
,,62.16,37.190,36.70,X,37.68,B,16 FEB 24,409,4.60,Z,4.65,X,15.09,4.625,,
,,61.28,36.335,35.85,X,36.82,B,16 FEB 24,410,4.74,W,4.79,X,15.21,4.765,,
,,60.48,35.520,35.07,X,35.97,B,16 FEB 24,411,4.89,Z,4.94,X,15.34,4.915,,
,,59.62,34.680,34.23,X,35.13,B,16 FEB 24,412,5.04,W,5.09,X,15.47,5.065,,
,,58.75,33.840,33.40,X,34.28,B,16 FEB 24,413,5.20,Z,5.24,N,15.59,5.220,,
,,57.89,33.010,32.57,X,33.45,B,16 FEB 24,414,5.36,Z,5.41,X,15.74,5.385,,
,,57.03,32.180,31.75,X,32.61,X,16 FEB 24,415,5.52,X,5.57,N,15.86,5.545,,
,,56.18,31.365,30.94,X,31.79,B,16 FEB 24,416,5.70,Z,5.75,X,16.01,5.725,,
,,55.32,30.545,30.12,X,30.97,B,16 FEB 24,417,5.88,T,5.92,X,16.14,5.900,,
,,54.46,29.735,29.32,X,30.15,B,16 FEB 24,418,6.06,Z,6.11,X,16.29,6.085,,
,,53.61,28.930,28.52,X,29.34,B,16 FEB 24,419,6.25,E,6.30,N,16.43,6.275,,
,,52.77,28.130,27.72,X,28.54,B,16 FEB 24,420,6.45,Z,6.50,N,16.59,6.475,,
,,51.92,27.340,26.94,X,27.74,B,16 FEB 24,421,6.65,X,6.71,X,16.74,6.680,,
,,51.11,26.570,26.20,X,26.94,B,16 FEB 24,422,6.87,Z,6.92,X,16.91,6.895,,
,,50.12,25.720,25.32,X,26.12,X,16 FEB 24,423,7.08,X,7.14,Z,17.06,7.110,,
,,49.32,24.965,24.91,T,25.02,N,16 FEB 24,424,7.31,Z,7.37,W,17.23,7.340,,
,,48.48,24.195,24.14,B,24.25,N,16 FEB 24,425,7.55,Z,7.60,N,17.40,7.575,,
,,47.64,23.435,23.38,I,23.49,N,16 FEB 24,426,7.79,W,7.85,W,17.57,7.820,,
,,46.82,22.690,22.64,T,22.74,N,16 FEB 24,427,8.04,W,8.10,W,17.75,8.070,,
,,45.98,21.940,21.89,Z,21.99,N,16 FEB 24,428,8.30,W,8.36,Z,17.93,8.330,,
,,45.15,21.205,21.16,T,21.25,N,16 FEB 24,429,8.57,W,8.63,N,18.11,8.600,,
,,44.32,20.475,20.43,Z,20.52,N,16 FEB 24,430,8.86,X,8.91,N,18.31,8.885,,
,,43.49,19.755,19.71,W,19.80,N,16 FEB 24,431,9.14,I,9.20,N,18.50,9.170,,
,,42.67,19.045,19.00,Z,19.09,N,16 FEB 24,432,9.44,X,9.51,Z,18.71,9.475,,
,,41.86,18.345,18.30,Z,18.39,N,16 FEB 24,433,9.76,W,9.82,Z,18.93,9.790,,
,,41.04,17.650,17.61,W,17.69,N,16 FEB 24,434,10.09,Z,10.15,W,19.15,10.120,,
,,40.23,16.970,16.93,W,17.01,N,16 FEB 24,435,10.42,W,10.48,N,19.37,10.450,,
,,39.43,16.300,16.26,Z,16.34,N,16 FEB 24,436,10.77,W,10.83,N,19.60,10.800,,
,,38.62,15.640,15.60,X,15.68,N,16 FEB 24,437,11.14,Z,11.20,W,19.85,11.170,,
,,37.83,14.995,14.96,W,15.03,N,16 FEB 24,438,11.52,Z,11.58,W,20.11,11.550,,
,,37.05,14.360,14.32,W,14.40,N,16 FEB 24,439,11.91,Z,11.97,W,20.36,11.940,,
,,36.26,13.735,13.70,X,13.77,C,16 FEB 24,440,12.31,W,12.38,Z,20.63,12.345,,
,,35.48,13.120,13.08,W,13.16,N,16 FEB 24,441,12.74,Z,12.80,W,20.92,12.770,,
,,34.70,12.520,12.48,W,12.56,N,16 FEB 24,442,13.18,P,13.24,Z,21.21,13.210,,
,,33.94,11.940,11.90,W,11.98,C,16 FEB 24,443,13.63,Z,13.69,Z,21.50,13.660,,
,,33.18,11.370,11.33,W,11.41,C,16 FEB 24,444,14.08,W,14.22,B,21.85,14.150,,
,,32.41,10.805,10.77,W,10.84,M,16 FEB 24,445,14.56,M,14.69,X,22.15,14.625,,
,,31.68,10.270,10.23,Z,10.31,C,16 FEB 24,446,15.06,W,15.20,B,22.48,15.130,,
,,30.93,9.735,9.70,W,9.77,W,16 FEB 24,447,15.16,W,16.14,X,22.82,15.650,,
,,30.21,9.225,9.19,Z,9.26,C,16 FEB 24,448,15.69,W,16.70,X,23.18,16.195,,
,,29.49,8.730,8.69,W,8.77,X,16 FEB 24,449,16.24,W,17.27,X,23.55,16.755,,
,,28.77,8.245,8.21,B,8.28,X,16 FEB 24,450,16.81,W,17.87,X,23.95,17.340,,
,,25.37,6.090,6.06,B,6.12,X,16 FEB 24,455,19.98,X,21.10,X,26.07,20.540,,
,,22.28,4.365,4.34,E,4.39,X,16 FEB 24,460,23.62,W,24.88,X,28.49,24.250,,
,,19.49,3.030,3.01,C,3.05,X,16 FEB 24,465,27.75,B,29.04,B,<empty>,28.395,,
,,17.03,2.055,2.03,Q,2.08,X,16 FEB 24,470,32.50,B,33.75,B,<empty>,33.125,,
,,14.84,1.355,1.34,X,1.37,X,16 FEB 24,475,37.50,B,38.75,B,<empty>,38.125,,
,,13.00,.890,.88,N,.90,X,16 FEB 24,480,42.49,B,43.75,B,<empty>,43.120,,
,,11.46,.585,.57,N,.60,X,16 FEB 24,485,47.49,B,48.76,B,<empty>,48.125,,
,,10.19,.390,.38,W,.40,N,16 FEB 24,490,52.49,B,53.76,B,<empty>,53.125,,
,,9.20,.270,.26,X,.28,W,16 FEB 24,495,57.48,B,58.76,B,<empty>,58.120,,
,,8.37,.190,.18,Z,.20,Z,16 FEB 24,500,62.48,B,63.76,B,<empty>,63.120,,
,,7.73,.140,.13,Z,.15,W,16 FEB 24,505,67.48,B,68.77,B,<empty>,68.125,,
,,7.19,.105,.10,N,.11,N,16 FEB 24,510,72.47,B,73.77,B,<empty>,73.120,,
,,6.71,.080,.07,I,.09,N,16 FEB 24,515,77.47,B,78.77,B,<empty>,78.120,,
,,6.55,.070,.06,Z,.08,I,16 FEB 24,520,82.46,B,83.78,B,<empty>,83.120,,
,,6.00,.050,.04,I,.06,N,16 FEB 24,525,87.46,B,88.78,B,<empty>,88.120,,
,,5.90,.045,.04,N,.05,N,16 FEB 24,530,92.45,B,93.78,B,<empty>,93.115,,
,,5.77,.040,.03,Z,.05,I,16 FEB 24,535,97.45,B,98.79,B,<empty>,98.120,,
,,5.37,.030,.02,I,.04,Z,16 FEB 24,540,102.44,B,103.79,B,<empty>,103.115,,
,,4.84,.020,.01,I,.03,N,16 FEB 24,545,107.43,B,108.80,B,<empty>,108.115,,
,,5.22,.025,.02,H,.03,Z,16 FEB 24,550,112.43,B,113.80,B,<empty>,113.115,,

15 MAR 24  (129)  100
,,Theo Price,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Theo Price,Mark,,
,,264.18,244.230,243.31,B,245.15,B,15 MAR 24,195,.14,N,.15,Z,6.37,.145,,
,,259.46,239.345,238.43,B,240.26,B,15 MAR 24,200,.15,X,.16,Z,6.47,.155,,
,,254.71,234.455,233.55,B,235.36,B,15 MAR 24,205,.16,X,.17,N,6.57,.165,,
,,249.95,229.565,228.67,B,230.46,B,15 MAR 24,210,.18,X,.19,Z,6.82,.185,,
,,245.22,224.680,223.79,B,225.57,B,15 MAR 24,215,.19,X,.21,W,6.96,.200,,
,,240.45,219.790,218.91,B,220.67,B,15 MAR 24,220,.21,W,.22,Z,7.09,.215,,
,,235.73,214.910,214.04,B,215.78,B,15 MAR 24,225,.22,X,.24,D,7.20,.230,,
,,230.94,210.020,209.16,B,210.88,B,15 MAR 24,230,.24,X,.25,N,7.30,.245,,
,,226.21,205.140,204.29,B,205.99,B,15 MAR 24,235,.26,W,.27,N,7.45,.265,,
,,221.44,200.255,199.41,B,201.10,B,15 MAR 24,240,.28,W,.29,Z,7.58,.285,,
,,216.70,195.375,194.54,B,196.21,B,15 MAR 24,245,.30,W,.31,Z,7.69,.305,,
,,211.94,190.495,189.67,B,191.32,B,15 MAR 24,250,.32,X,.33,N,7.79,.325,,
,,207.18,185.615,184.80,B,186.43,B,15 MAR 24,255,.34,X,.35,N,7.87,.345,,
,,202.43,180.740,179.93,B,181.55,B,15 MAR 24,260,.37,Z,.38,W,8.05,.375,,
,,197.65,175.860,175.06,B,176.66,B,15 MAR 24,265,.39,X,.40,N,8.10,.395,,
,,192.88,170.985,170.19,B,171.78,B,15 MAR 24,270,.42,Z,.43,N,8.23,.425,,
,,188.11,166.110,165.32,B,166.90,B,15 MAR 24,275,.45,N,.46,W,8.34,.455,,
,,183.34,161.240,160.46,B,162.02,B,15 MAR 24,280,.48,N,.49,Z,8.43,.485,,
,,178.57,156.370,155.60,B,157.14,B,15 MAR 24,285,.51,W,.52,N,8.50,.515,,
,,173.81,151.505,150.74,B,152.27,B,15 MAR 24,290,.54,X,.56,W,8.60,.550,,
,,169.03,146.640,145.89,B,147.39,B,15 MAR 24,295,.58,X,.60,D,8.71,.590,,
,,164.26,141.780,141.03,B,142.53,B,15 MAR 24,300,.63,N,.64,W,8.83,.635,,
,,159.48,136.920,136.18,B,137.66,B,15 MAR 24,305,.67,W,.68,N,8.89,.675,,
,,154.72,132.070,131.34,B,132.80,B,15 MAR 24,310,.72,X,.74,B,9.04,.730,,
,,149.95,127.220,126.50,B,127.94,B,15 MAR 24,315,.78,W,.79,N,9.15,.785,,
,,145.19,122.380,121.67,B,123.09,B,15 MAR 24,320,.84,X,.86,W,9.29,.850,,
,,140.44,117.545,116.84,B,118.25,B,15 MAR 24,325,.91,X,.93,N,9.43,.920,,
,,135.70,112.720,112.02,B,113.42,B,15 MAR 24,330,1.00,X,1.01,N,9.61,1.005,,
,,131.00,107.910,107.22,B,108.60,B,15 MAR 24,335,1.09,X,1.10,N,9.78,1.095,,
,,126.26,103.100,102.42,B,103.78,B,15 MAR 24,340,1.19,X,1.20,P,9.95,1.195,,
,,121.58,98.315,97.64,B,98.99,B,15 MAR 24,345,1.32,X,1.33,N,10.22,1.325,,
,,116.90,93.540,92.88,B,94.20,B,15 MAR 24,350,1.45,X,1.47,Z,10.45,1.460,,
,,112.27,88.790,88.14,B,89.44,B,15 MAR 24,355,1.61,N,1.62,N,10.71,1.615,,
,,107.63,84.055,83.41,B,84.70,B,15 MAR 24,360,1.78,X,1.81,Z,11.00,1.795,,
,,103.03,79.350,78.72,B,79.98,B,15 MAR 24,365,1.99,X,2.01,N,11.31,2.000,,
,,98.46,74.670,74.05,B,75.29,B,15 MAR 24,370,2.24,D,2.25,N,11.68,2.245,,
,,93.91,70.025,69.42,B,70.63,B,15 MAR 24,375,2.50,X,2.53,N,12.05,2.515,,
,,89.41,65.420,64.83,B,66.01,B,15 MAR 24,380,2.82,X,2.85,N,12.47,2.835,,
,,84.94,60.860,60.28,B,61.44,B,15 MAR 24,385,3.19,X,3.22,N,12.94,3.205,,
,,80.52,56.360,55.80,B,56.92,B,15 MAR 24,390,3.61,X,3.65,X,13.44,3.630,,
,,76.13,51.915,51.37,B,52.46,B,15 MAR 24,395,4.10,Q,4.14,X,13.98,4.120,,
,,71.77,47.535,47.01,X,48.06,B,15 MAR 24,400,4.66,X,4.70,N,14.55,4.680,,
,,70.91,46.670,46.15,X,47.19,B,15 MAR 24,401,4.78,X,4.83,X,14.68,4.805,,
,,70.04,45.805,45.29,X,46.32,B,15 MAR 24,402,4.91,X,4.95,X,14.80,4.930,,
,,69.18,44.945,44.43,X,45.46,B,15 MAR 24,403,5.04,X,5.08,X,14.94,5.060,,
,,68.32,44.090,43.58,X,44.60,B,15 MAR 24,404,5.17,X,5.22,X,15.07,5.195,,
,,67.46,43.235,42.73,X,43.74,B,15 MAR 24,405,5.31,X,5.35,X,15.19,5.330,,
,,66.61,42.390,41.89,X,42.89,B,15 MAR 24,406,5.45,X,5.49,X,15.32,5.470,,
,,65.75,41.545,41.05,X,42.04,B,15 MAR 24,407,5.60,T,5.64,X,15.47,5.620,,
,,64.89,40.700,40.21,X,41.19,B,15 MAR 24,408,5.74,W,5.79,N,15.59,5.765,,
,,64.10,39.890,39.43,X,40.35,B,15 MAR 24,409,5.90,X,5.95,W,15.74,5.925,,
,,63.25,39.055,38.60,X,39.51,B,15 MAR 24,410,6.06,X,6.10,X,15.88,6.080,,
,,62.40,38.225,37.78,X,38.67,B,15 MAR 24,411,6.22,X,6.26,D,16.02,6.240,,
,,61.47,37.360,36.96,X,37.76,X,15 MAR 24,412,6.39,T,6.43,X,16.17,6.410,,
,,60.71,36.580,36.14,X,37.02,B,15 MAR 24,413,6.56,T,6.60,X,16.31,6.580,,
,,59.84,35.755,35.32,X,36.19,X,15 MAR 24,414,6.73,X,6.78,N,16.46,6.755,,
,,59.01,34.945,34.52,X,35.37,X,15 MAR 24,415,6.92,T,6.96,X,16.61,6.940,,
,,58.22,34.165,33.77,X,34.56,B,15 MAR 24,416,7.10,X,7.15,D,16.76,7.125,,
,,57.32,33.330,32.91,X,33.75,X,15 MAR 24,417,7.29,X,7.34,N,16.92,7.315,,
,,56.48,32.535,32.12,X,32.95,B,15 MAR 24,418,7.49,X,7.54,N,17.08,7.515,,
,,55.65,31.740,31.33,X,32.15,X,15 MAR 24,419,7.70,T,7.74,X,17.24,7.720,,
,,54.76,30.925,30.49,B,31.36,B,15 MAR 24,420,7.91,T,7.95,X,17.41,7.930,,
,,53.98,30.170,29.77,X,30.57,B,15 MAR 24,421,8.12,Z,8.17,N,17.58,8.145,,
,,53.10,29.365,28.94,I,29.79,B,15 MAR 24,422,8.34,X,8.40,X,17.75,8.370,,
,,52.27,28.590,28.17,X,29.01,B,15 MAR 24,423,8.57,Z,8.63,W,17.93,8.600,,
,,51.52,27.865,27.49,X,28.24,B,15 MAR 24,424,8.81,T,8.86,X,18.11,8.835,,
,,50.67,27.095,26.71,X,27.48,B,15 MAR 24,425,9.05,B,9.10,X,18.28,9.075,,
,,49.85,26.340,25.96,X,26.72,B,15 MAR 24,426,9.30,T,9.35,X,18.47,9.325,,
,,49.04,25.600,25.23,X,25.97,B,15 MAR 24,427,9.55,X,9.61,N,18.65,9.580,,
,,48.20,24.845,24.73,X,24.96,X,15 MAR 24,428,9.82,Z,9.88,W,18.85,9.850,,
,,47.38,24.110,24.00,X,24.22,A,15 MAR 24,429,10.09,X,10.15,N,19.04,10.120,,
,,46.56,23.380,23.27,X,23.49,N,15 MAR 24,430,10.38,T,10.44,W,19.26,10.410,,
,,45.75,22.660,22.55,X,22.77,A,15 MAR 24,431,10.67,T,10.73,W,19.46,10.700,,
,,44.93,21.945,21.57,X,22.32,B,15 MAR 24,432,10.97,T,11.03,W,19.67,11.000,,
,,44.20,21.280,20.95,X,21.61,B,15 MAR 24,433,11.28,Z,11.34,Z,19.89,11.310,,
,,43.30,20.535,20.18,X,20.89,X,15 MAR 24,434,11.60,B,11.66,N,20.12,11.630,,
,,42.53,19.860,19.75,X,19.97,X,15 MAR 24,435,11.93,B,12.00,W,20.36,11.965,,
,,41.74,19.185,18.83,X,19.54,B,15 MAR 24,436,12.28,H,12.33,X,20.59,12.305,,
,,40.93,18.505,18.17,X,18.84,X,15 MAR 24,437,12.63,W,12.70,W,20.85,12.665,,
,,40.13,17.840,17.51,X,18.17,X,15 MAR 24,438,13.00,Z,13.06,N,21.10,13.030,,
,,39.35,17.195,17.14,X,17.25,W,15 MAR 24,439,13.37,B,13.44,Z,21.35,13.405,,
,,38.58,16.555,16.50,X,16.61,X,15 MAR 24,440,13.76,B,13.83,Z,21.62,13.795,,
,,37.81,15.925,15.87,X,15.98,X,15 MAR 24,441,14.17,B,14.24,Z,21.91,14.205,,
,,37.07,15.325,15.29,Z,15.36,D,15 MAR 24,442,14.47,W,14.72,C,22.15,14.595,,
,,36.32,14.720,14.68,Z,14.76,M,15 MAR 24,443,14.96,X,15.10,X,22.45,15.030,,
,,35.56,14.125,14.09,T,14.16,D,15 MAR 24,444,15.34,X,15.61,X,22.76,15.475,,
,,34.81,13.540,13.51,T,13.57,X,15 MAR 24,445,15.87,X,16.02,X,23.09,15.945,,
,,34.06,12.965,12.93,W,13.00,D,15 MAR 24,446,16.27,W,16.55,X,23.40,16.410,,
,,33.32,12.405,12.37,Z,12.44,D,15 MAR 24,447,16.83,W,16.99,X,23.75,16.910,,
,,32.60,11.865,11.83,T,11.90,X,15 MAR 24,448,17.34,X,17.50,Z,24.10,17.420,,
,,31.88,11.330,11.29,Z,11.37,N,15 MAR 24,449,17.87,W,18.03,X,24.47,17.950,,
,,31.15,10.805,10.77,B,10.84,M,15 MAR 24,450,18.33,X,18.65,X,24.84,18.490,,
,,30.45,10.300,10.26,B,10.34,N,15 MAR 24,451,18.57,W,19.62,X,25.31,19.095,,
,,29.75,9.805,9.77,Z,9.84,C,15 MAR 24,452,19.14,W,20.21,X,25.72,19.675,,
,,29.06,9.325,9.29,B,9.36,D,15 MAR 24,453,19.72,W,20.83,X,26.14,20.275,,
,,28.39,8.870,8.83,Z,8.91,X,15 MAR 24,454,20.33,W,21.46,X,26.58,20.895,,
,,27.71,8.415,8.38,Z,8.45,N,15 MAR 24,455,20.97,X,22.11,B,27.04,21.540,,
,,27.05,7.980,7.94,B,8.02,X,15 MAR 24,456,21.60,W,22.78,X,27.49,22.190,,
,,26.40,7.560,7.52,B,7.60,N,15 MAR 24,457,22.26,W,23.46,X,27.96,22.860,,
,,25.76,7.155,7.12,Z,7.19,N,15 MAR 24,458,22.94,W,24.16,X,28.44,23.550,,
,,25.13,6.765,6.73,W,6.80,N,15 MAR 24,459,23.64,W,24.88,X,28.94,24.260,,
